0.005	0.000001570542
0.010	0.000001570672
0.015	0.000001567834
0.020	0.000001564299
0.025	0.000001577935
0.030	0.000001584355
0.035	0.000001604629
0.040	0.000001644229
0.045	0.000001667997
0.050	0.000001710857
0.055	0.000001762799
0.060	0.000001814509
0.065	0.000001874369
0.070	0.000001925381
0.075	0.000002011320
0.080	0.000002104243
0.085	0.000002212069
0.090	0.000002279383
0.095	0.000002318758
0.100	0.000002376761
0.105	0.000002487383
0.110	0.000002666460
0.115	0.000002868353
0.120	0.000002982238
0.125	0.000003059802
0.130	0.000003162978
0.135	0.000003275468
0.140	0.000003413105
0.145	0.000003540497
0.150	0.000003645072
0.155	0.000003864667
0.160	0.000004060049
0.165	0.000004171612
0.170	0.000004308322
0.175	0.000004475301
0.180	0.000004689312
0.185	0.000004914033
0.190	0.000005016287
0.195	0.000005178612
0.200	0.000005358632
0.205	0.000005639237
0.210	0.000005867921
0.215	0.000006039562
0.220	0.000006371624
0.225	0.000006745828
0.230	0.000006947042
0.235	0.000006814027
0.240	0.000006606158
0.245	0.000007259181
0.250	0.000008466749
0.255	0.000008849632
0.260	0.000008195778
0.265	0.000007752347
0.270	0.000008415065
0.275	0.000009197313
0.280	0.000009224464
0.285	0.000009124868
0.290	0.000009662763
0.295	0.000010211140
0.300	0.000010298160
0.305	0.000010222140
0.310	0.000009889598
0.315	0.000010110960
0.320	0.000010912660
0.325	0.000011374310
0.330	0.000011653530
0.335	0.000012115650
0.340	0.000012509430
0.345	0.000012672700
0.350	0.000012568930
0.355	0.000013110100
0.360	0.000013995610
0.365	0.000013977520
0.370	0.000013590390
0.375	0.000013234000
0.380	0.000013582390
0.385	0.000015115410
0.390	0.000016889420
0.395	0.000016572370
0.400	0.000015062070
0.405	0.000015641900
0.410	0.000016488540
0.415	0.000016229950
0.420	0.000016013720
0.425	0.000016411470
0.430	0.000017114470
0.435	0.000017947380
0.440	0.000018213810
0.445	0.000018736360
0.450	0.000019270090
0.455	0.000019257130
0.460	0.000019171300
0.465	0.000019126220
0.470	0.000020384280
0.475	0.000020913360
0.480	0.000020381310
0.485	0.000021124470
0.490	0.000021881140
0.495	0.000021399970
0.500	0.000021988070
0.505	0.000022167900
0.510	0.000022400590
0.515	0.000023012800
0.520	0.000023743040
0.525	0.000023671190
0.530	0.000023248570
0.535	0.000023392550
0.540	0.000024243300
0.545	0.000025471920
0.550	0.000025847810
0.555	0.000026093650
0.560	0.000026247530
0.565	0.000027154920
0.570	0.000027941890
0.575	0.000027921190
0.580	0.000029209250
0.585	0.000030938460
0.590	0.000033250040
0.595	0.000035275660
0.600	0.000034779250
0.605	0.000030639500
0.610	0.000027214910
0.615	0.000026497190
0.620	0.000029398140
0.625	0.000033397800
0.630	0.000030698470
0.635	0.000027683190
0.640	0.000028959910
0.645	0.000029898560
0.650	0.000031354560
0.655	0.000033763300
0.660	0.000031873990
0.665	0.000031821720
0.670	0.000035212070
0.675	0.000037598940
0.680	0.000039011170
0.685	0.000039328640
0.690	0.000035814170
0.695	0.000032268980
0.700	0.000034606020
0.705	0.000038969600
0.710	0.000038823270
0.715	0.000035776340
0.720	0.000037462850
0.725	0.000039039930
0.730	0.000037267990
0.735	0.000036698370
0.740	0.000039427500
0.745	0.000042163160
0.750	0.000041745350
0.755	0.000041551990
0.760	0.000047640400
0.765	0.000050435660
0.770	0.000045595010
0.775	0.000042608620
0.780	0.000045213880
0.785	0.000046596330
0.790	0.000043753360
0.795	0.000038884780
0.800	0.000038869310
0.805	0.000043973320
0.810	0.000047334830
0.815	0.000047063260
0.820	0.000046422870
0.825	0.000046874000
0.830	0.000048275080
0.835	0.000051194210
0.840	0.000052950130
0.845	0.000049209370
0.850	0.000042801320
0.855	0.000044767710
0.860	0.000052553010
0.865	0.000051546620
0.870	0.000041853790
0.875	0.000042533570
0.880	0.000050058100
0.885	0.000050974440
0.890	0.000049625320
0.895	0.000051256920
0.900	0.000051423540
0.905	0.000046313280
0.910	0.000044203290
0.915	0.000046925460
0.920	0.000049773830
0.925	0.000051912990
