2.14	-9.69E-03
2.16	5.53E-02
2.18	1.08E-01
2.2	7.85E-02
2.22	5.97E-02
2.24	2.52E-02
2.26	-1.31E-02
2.28	-6.88E-02
2.3	-8.42E-02
2.32	-5.31E-02
2.34	-3.06E-02
2.36	7.55E-03
2.38	4.56E-02
2.4	8.69E-02
2.42	1.14E-01
2.44	9.40E-02
2.46	7.90E-02
2.48	5.55E-02
2.5	1.59E-02
2.52	-1.87E-02
2.54	-6.24E-02
2.56	-7.14E-02
2.58	-3.24E-02
2.6	-3.87E-03
2.62	2.90E-02
2.64	6.06E-02
2.66	9.37E-02
2.68	1.13E-01
2.7	6.64E-02
2.72	2.75E-02
2.74	-1.54E-02
2.76	1.47E-02
2.78	3.37E-02
2.8	7.87E-02
2.82	1.20E-01
2.84	1.62E-01
2.86	1.82E-01
2.88	1.52E-01
2.9	1.20E-01
2.92	8.04E-02
2.94	3.32E-02
2.96	3.58E-02
2.98	5.39E-02
3	7.04E-02
3.02	7.25E-02
3.04	6.76E-02
3.06	6.33E-02
3.08	5.53E-02
3.1	5.31E-02
3.12	6.46E-02
3.14	7.12E-02
3.16	8.26E-02
3.18	4.39E-02
3.2	-5.61E-03
3.22	-4.68E-02
3.24	-2.10E-02
3.26	-7.14E-04
3.28	2.65E-02
3.3	4.96E-02
3.32	7.79E-02
3.34	8.96E-02
3.36	6.23E-02
3.38	3.58E-02
3.4	2.02E-02
3.42	4.37E-02
3.44	5.90E-02
3.46	8.81E-02
3.48	9.65E-02
3.5	4.22E-02
3.52	-6.02E-03
3.54	-5.21E-02
3.56	-9.44E-02
3.58	-9.72E-02
3.6	-9.52E-02
3.62	-9.05E-02
3.64	-8.78E-02
3.66	-7.55E-02
3.68	-6.36E-02
3.7	-5.11E-02
3.72	-3.83E-02
3.74	-2.45E-02
3.76	-1.27E-02
3.78	1.53E-03
3.8	-1.74E-02
3.82	-4.29E-02
3.84	-7.25E-02
3.86	-6.56E-02
3.88	-2.82E-02
3.9	-6.63E-03
3.92	1.72E-02
3.94	-2.35E-02
3.96	-6.02E-02
3.98	-5.81E-02
4	-6.63E-03
4.02	1.50E-02
4.04	2.09E-02
4.06	2.13E-02
4.08	4.48E-02
4.1	5.19E-02
4.12	4.91E-02
4.14	-1.59E-01
4.16	-1.00E-01
4.18	-1.09E-01
4.2	-6.86E-02
4.22	-2.61E-02
4.24	2.66E-02
4.26	6.27E-02
4.28	1.04E-01
4.3	1.11E-01
4.32	9.73E-02
4.34	8.92E-02
4.36	6.74E-02
4.38	5.33E-02
4.4	6.89E-02
4.42	1.10E-01
4.44	7.85E-02
4.46	8.86E-02
4.48	6.04E-02
4.5	6.58E-02
4.52	-1.10E-01
4.54	-9.48E-02
4.56	-1.09E-01
4.58	-1.19E-01
4.6	-1.06E-01
4.62	-1.03E-01
4.64	-1.56E-01
4.66	-1.27E-01
4.68	-1.14E-01
4.7	-8.91E-02
4.72	-6.25E-02
4.74	-2.63E-02
4.76	2.45E-03
4.78	4.47E-02
4.8	7.08E-02
4.82	7.22E-02
4.84	7.04E-02
4.86	6.86E-02
4.88	6.35E-02
4.9	8.10E-02
4.92	6.42E-02
4.94	5.35E-02
4.96	4.72E-02
4.98	5.44E-02
5	6.35E-02
5.02	5.27E-02
5.04	2.10E-02
5.06	-6.83E-03
5.08	-1.35E-02
5.1	5.00E-03
5.12	5.47E-02
5.14	1.02E-01
5.16	3.29E-02
5.18	-1.85E-02
5.2	1.19E-02
5.22	4.70E-02
5.24	7.30E-02
5.26	1.08E-01
5.28	1.24E-01
5.3	1.12E-01
5.32	5.38E-02
5.34	1.73E-03
5.36	4.69E-03
5.38	-1.43E-02
5.4	-1.09E-02
5.42	-3.45E-02
5.44	-7.95E-02
5.46	-1.02E-01
5.48	-1.01E-01
5.5	-9.49E-02
5.52	-6.96E-02
5.54	-4.50E-02
5.56	-2.15E-02
5.58	1.73E-03
5.6	2.02E-02
5.62	5.89E-02
5.64	5.41E-02
5.66	8.57E-03
5.68	-7.55E-03
5.7	-4.11E-02
5.72	-5.44E-02
5.74	-5.08E-02
5.76	-3.07E-02
5.78	-1.08E-02
5.8	-4.53E-02
5.82	-8.08E-02
5.84	-4.80E-02
5.86	-4.22E-02
5.88	-1.41E-02
5.9	9.99E-03
5.92	3.29E-02
5.94	1.02E-03
5.96	-2.93E-02
5.98	-4.13E-02
6	-2.40E-02
6.02	-1.70E-02
6.04	6.83E-03
6.06	2.42E-02
6.08	4.13E-02
6.1	3.46E-02
6.12	1.37E-02
6.14	-4.89E-03
6.16	-2.76E-02
6.18	-4.48E-02
6.2	-1.27E-02
6.22	1.20E-02
6.24	4.81E-02
6.26	6.50E-02
6.28	2.16E-02
6.3	-6.53E-03
6.32	-4.28E-02
6.34	-6.74E-02
6.36	-5.69E-02
6.38	-5.10E-02
6.4	-3.60E-02
6.42	-1.76E-02
6.44	-5.10E-04
6.46	1.64E-02
6.48	1.35E-02
6.5	1.43E-02
6.52	1.19E-02
6.54	3.16E-02
6.56	2.94E-02
6.58	1.57E-02
6.6	8.67E-03
6.62	-7.75E-03
6.64	-1.85E-02
6.66	-3.73E-02
6.68	-2.97E-02
6.7	-1.33E-03
6.72	2.79E-02
6.74	2.50E-02
6.76	1.11E-02
6.78	9.38E-03
6.8	-1.05E-02
6.82	-2.45E-02
6.84	-4.15E-02
6.86	-5.36E-02
6.88	-5.04E-02
6.9	-7.33E-02
6.92	-5.33E-02
6.94	-2.65E-02
6.96	1.34E-02
6.98	7.07E-02
7	8.90E-02
7.02	6.28E-02
7.04	4.27E-02
7.06	-9.28E-03
7.08	-5.60E-02
7.1	-9.47E-02
7.12	-8.70E-02
7.14	-5.89E-02
7.16	-4.04E-02
7.18	-6.71E-02
7.2	-7.32E-02
7.22	-3.48E-02
7.24	-4.38E-03
7.26	2.67E-02
7.28	5.78E-02
7.3	8.17E-02
7.32	9.80E-02
7.34	8.73E-02
7.36	6.74E-02
7.38	5.08E-02
7.4	2.90E-02
7.42	1.15E-02
7.44	-1.78E-02
7.46	-4.85E-02
7.48	-7.53E-02
7.5	-5.27E-02
7.52	-3.76E-02
7.54	-1.15E-02
7.56	-2.54E-02
7.58	-3.23E-02
7.6	-4.80E-02
7.62	-3.97E-02
7.64	-2.37E-02
7.66	-2.75E-03
7.68	2.30E-02
7.7	5.03E-02
7.72	6.44E-02
7.74	4.69E-02
7.76	3.60E-02
7.78	2.03E-02
7.8	6.42E-03
7.82	-1.27E-02
7.84	-3.05E-02
7.86	-3.96E-02
7.88	-3.26E-02
7.9	-1.84E-02
7.92	-2.34E-02
7.94	-3.71E-02
7.96	-4.71E-02
7.98	-5.89E-02
8	-7.04E-02
8.02	-7.74E-02
8.04	-5.94E-02
8.06	-4.43E-02
8.08	-3.74E-02
8.1	-6.44E-02
8.12	-6.75E-02
8.14	-5.35E-02
8.16	-3.60E-02
8.18	-2.30E-02
8.2	5.20E-03
8.22	-1.92E-02
8.24	-4.35E-02
8.26	-1.52E-02
8.28	-1.25E-02
8.3	8.06E-03
8.32	2.46E-02
8.34	2.04E-04
8.36	-2.48E-02
8.38	-4.86E-02
8.4	-7.67E-02
8.42	-1.02E-01
8.44	-1.31E-01
8.46	-9.79E-02
8.48	-2.83E-02
8.5	4.27E-02
8.52	1.01E-01
8.54	8.06E-02
8.56	1.16E-01
8.58	1.24E-01
8.6	1.14E-01
8.62	4.17E-02
8.64	6.66E-02
8.66	5.42E-02
8.68	8.64E-02
8.7	1.02E-04
8.72	-2.39E-02
8.74	-1.37E-02
8.76	-3.44E-02
8.78	-3.38E-02
8.8	-1.98E-02
8.82	1.63E-02
8.84	4.83E-02
8.86	6.14E-02
8.88	3.21E-02
8.9	2.09E-02
8.92	7.14E-03
8.94	3.97E-02
8.96	8.52E-02
8.98	1.02E-01
9	1.09E-01
9.02	1.12E-01
9.04	8.03E-02
9.06	7.27E-02
9.08	7.56E-02
9.1	7.59E-02
9.12	7.92E-02
9.14	8.58E-02
9.16	8.69E-02
9.18	9.26E-02
9.2	2.25E-02
9.22	5.30E-03
9.24	1.42E-02
9.26	7.44E-03
9.28	1.86E-02
9.3	2.28E-02
9.32	3.21E-02
9.34	2.91E-02
9.36	6.53E-03
9.38	-1.10E-02
9.4	-3.67E-02
9.42	-4.70E-02
9.44	-3.50E-02
9.46	-3.50E-02
9.48	-2.83E-02
9.5	-2.78E-02
9.52	-6.53E-02
9.54	-9.53E-02
9.56	-7.58E-02
9.58	-4.95E-02
9.6	-5.10E-03
9.62	3.58E-02
9.64	4.69E-02
9.66	9.08E-03
9.68	-3.39E-02
9.7	-6.50E-02
9.72	-1.04E-01
9.74	-7.42E-02
9.76	-4.83E-02
9.78	1.21E-02
9.8	3.32E-02
9.82	2.58E-02
9.84	1.47E-02
9.86	1.64E-02
9.88	2.67E-02
9.9	3.84E-02
9.92	3.11E-02
9.94	-2.24E-03
9.96	-3.13E-02
9.98	-7.14E-02
10	-8.46E-02
10.02	-9.56E-02
10.04	-4.24E-02
10.06	-5.52E-02
10.08	-9.99E-02
10.1	-4.23E-02
10.12	9.69E-03
10.14	6.18E-02
10.16	9.81E-02
10.18	1.01E-01
10.2	4.60E-02
10.22	-2.14E-03
10.24	-3.81E-02
10.26	-8.26E-03
10.28	8.97E-03
10.3	3.70E-02
10.32	7.61E-02
10.34	4.77E-02
10.36	-3.93E-02
10.38	-3.57E-03
10.4	-2.49E-02
10.42	-3.57E-03
10.44	-2.43E-02
10.46	-4.35E-02
10.48	-2.87E-02
10.5	-2.48E-02
10.52	-1.41E-02
10.54	-2.14E-03
10.56	4.69E-03
10.58	-9.08E-03
10.6	-2.27E-02
10.62	-4.26E-02
10.64	-6.56E-02
10.66	-4.80E-02
10.68	-1.11E-02
10.7	3.26E-02
10.72	6.19E-02
10.74	1.27E-02
10.76	1.77E-02
10.78	-2.86E-02
10.8	4.08E-03
10.82	3.03E-02
10.84	5.15E-02
10.86	4.32E-02
10.88	9.48E-03
10.9	-2.26E-02
10.92	-3.59E-02
10.94	-6.32E-03
10.96	2.72E-02
10.98	8.07E-02
11	7.23E-02
11.02	5.29E-02
11.04	3.24E-02
11.06	7.34E-03
11.08	-1.45E-02
11.1	-5.96E-02
11.12	-1.03E-01
11.14	-1.41E-01
11.16	-1.36E-01
11.18	-1.20E-01
11.2	-7.21E-02
11.22	-6.42E-02
11.24	-7.67E-02
11.26	-5.85E-02
11.28	-3.09E-02
11.3	-6.73E-03
11.32	3.93E-02
11.34	8.59E-02
11.36	1.25E-01
11.38	1.47E-01
11.4	1.73E-01
11.42	1.94E-01
11.44	2.14E-01
11.46	2.02E-01
11.48	1.87E-01
11.5	1.68E-01
11.52	1.48E-01
11.54	1.25E-01
11.56	1.19E-01
11.58	1.22E-01
11.6	7.28E-02
11.62	3.93E-02
11.64	-8.67E-03
11.66	-5.09E-02
11.68	-9.50E-02
11.7	-1.37E-01
11.72	-1.69E-01
11.74	-8.68E-02
11.76	-4.62E-02
11.78	-2.86E-03
11.8	4.98E-02
11.82	4.02E-02
11.84	7.14E-03
11.86	-4.14E-02
11.88	-1.05E-01
11.9	-1.22E-01
11.92	-1.40E-01
11.94	-1.42E-01
11.96	-1.48E-01
11.98	-1.14E-01
12	-7.98E-02
12.02	-3.69E-02
12.04	-2.51E-02
12.06	-5.55E-02
12.08	-7.12E-02
12.1	-9.38E-02
12.12	-9.85E-02
12.14	-8.50E-02
12.16	-7.38E-02
12.18	-5.79E-02
12.2	-4.19E-02
12.22	-2.64E-02
12.24	-3.77E-03
12.26	2.30E-02
12.28	4.21E-02
12.3	5.67E-02
12.32	7.47E-02
12.34	6.29E-02
12.36	3.68E-02
12.38	3.15E-02
12.4	2.57E-02
12.42	9.38E-03
12.44	-4.69E-03
12.46	-1.92E-02
12.48	-2.14E-02
12.5	-2.50E-02
12.52	-2.56E-02
12.54	-2.78E-02
12.56	-2.14E-02
12.58	-6.83E-03
12.6	7.85E-03
12.62	2.06E-02
12.64	1.27E-02
12.66	5.10E-03
12.68	-3.16E-03
12.7	-1.28E-02
12.72	4.24E-02
12.74	7.14E-02
12.76	5.79E-02
12.78	5.70E-02
12.8	4.30E-02
12.82	3.33E-02
12.84	2.07E-02
12.86	1.33E-02
12.88	1.27E-02
12.9	9.08E-03
12.92	-1.17E-02
12.94	-6.93E-03
12.96	9.89E-03
12.98	-6.42E-03
13	-1.71E-02
13.02	-4.34E-02
13.04	-3.04E-02
13.06	-9.79E-03
13.08	9.59E-03
13.1	4.01E-02
13.12	4.13E-02
13.14	2.06E-02
13.16	5.10E-03
13.18	-2.62E-02
13.2	-3.84E-02
13.22	-3.13E-02
13.24	-2.69E-02
13.26	-1.71E-02
13.28	-7.95E-03
13.3	4.59E-03
13.32	1.85E-02
13.34	3.67E-03
13.36	-1.41E-02
13.38	-2.96E-02
13.4	-4.98E-02
13.42	-4.16E-02
13.44	-2.44E-02
13.46	-6.22E-03
13.48	5.10E-04
13.5	-1.62E-02
13.52	-2.69E-02
13.54	-4.06E-02
13.56	-2.97E-02
13.58	-2.42E-02
13.6	-1.01E-02
13.62	3.16E-03
13.64	1.70E-02
13.66	3.14E-02
13.68	4.38E-02
13.7	6.06E-02
13.72	5.48E-02
13.74	1.78E-02
13.76	-4.49E-03
13.78	-2.49E-02
13.8	-4.36E-02
13.82	3.20E-02
13.84	5.15E-02
13.86	2.42E-02
13.88	2.70E-02
13.9	-1.60E-02
13.92	-3.49E-02
13.94	-2.27E-02
13.96	-2.61E-02
13.98	-3.94E-02
14	-3.68E-02
14.02	2.04E-03
14.04	4.01E-02
14.06	7.53E-02
14.08	1.05E-01
14.1	1.12E-01
14.12	5.77E-02
14.14	2.60E-02
14.16	-1.52E-02
14.18	-3.86E-02
14.2	-1.85E-02
14.22	-4.89E-03
14.24	2.56E-02
14.26	2.15E-02
14.28	-2.14E-03
14.3	-2.11E-02
14.32	-5.06E-02
14.34	-6.96E-02
14.36	-4.38E-02
14.38	-1.50E-02
14.4	2.04E-03
14.42	3.05E-02
14.44	7.39E-02
14.46	9.46E-02
14.48	5.61E-03
14.5	-5.79E-02
14.52	-8.35E-02
14.54	-7.02E-02
14.56	-4.69E-02
14.58	-1.82E-02
14.6	1.21E-02
14.62	3.83E-02
14.64	6.08E-02
14.66	5.28E-02
14.68	2.09E-02
14.7	5.91E-03
14.72	-4.30E-02
14.74	-3.99E-02
14.76	-3.46E-02
14.78	-5.11E-02
14.8	-3.84E-02
14.82	-3.16E-02
14.84	-2.79E-02
14.86	-3.65E-02
14.88	-3.35E-02
14.9	-1.71E-02
14.92	3.57E-03
14.94	2.34E-02
14.96	6.79E-02
14.98	7.69E-02
15	4.48E-02
15.02	2.38E-02
15.04	-7.14E-04
15.06	-2.99E-02
15.08	-5.04E-02
15.1	-3.21E-02
15.12	-2.30E-02
15.14	-4.18E-03
15.16	7.04E-03
15.18	-3.57E-03
15.2	-1.79E-02
15.22	-1.73E-02
15.24	-4.79E-03
15.26	7.75E-03
15.28	3.42E-02
15.3	4.37E-02
15.32	3.15E-02
15.34	2.40E-02
15.36	7.24E-03
15.38	9.79E-03
15.4	3.85E-02
15.42	4.68E-02
15.44	5.11E-02
15.46	3.73E-02
15.48	3.09E-02
15.5	1.84E-02
15.52	2.29E-02
15.54	2.28E-02
15.56	2.78E-02
15.58	2.43E-02
15.6	1.63E-02
15.62	9.89E-03
15.64	3.67E-03
15.66	-3.57E-03
15.68	-2.14E-03
15.7	4.49E-03
15.72	1.90E-02
15.74	3.71E-02
15.76	4.71E-02
15.78	5.84E-02
15.8	7.21E-02
15.82	6.22E-02
15.84	2.54E-02
15.86	7.65E-03
15.88	5.81E-03
15.9	5.10E-03
15.92	6.53E-03
15.94	-1.73E-03
15.96	-3.08E-02
15.98	-5.59E-02
16	-5.00E-02
16.02	-4.80E-02
16.04	-3.45E-02
16.06	-2.27E-02
16.08	-7.75E-03
16.1	3.77E-03
16.12	1.91E-02
16.14	2.95E-02
16.16	4.24E-02
16.18	5.04E-02
16.2	6.49E-02
16.22	4.95E-02
16.24	2.45E-02
16.26	6.32E-03
16.28	-2.25E-02
16.3	-2.53E-02
16.32	1.04E-02
16.34	-7.04E-03
16.36	-1.66E-02
16.38	-2.98E-02
16.4	-4.51E-02
16.42	-5.46E-02
16.44	-3.79E-02
16.46	-1.83E-02
16.48	5.61E-03
16.5	3.60E-02
16.52	4.23E-02
16.54	3.38E-02
16.56	3.10E-02
16.58	1.94E-02
16.6	1.24E-02
16.62	1.53E-03
16.64	-5.10E-03
16.66	-2.11E-02
16.68	-3.04E-02
16.7	-3.66E-02
16.72	-4.48E-02
16.74	-4.93E-02
16.76	-4.57E-02
16.78	-4.30E-02
16.8	-3.84E-02
16.82	-3.33E-02
16.84	-2.77E-02
16.86	-2.29E-02
16.88	-1.68E-02
16.9	-1.27E-02
16.92	-1.17E-02
16.94	-1.24E-02
16.96	-1.15E-02
16.98	-1.20E-02
17	-3.06E-04
17.02	8.36E-03
17.04	2.62E-02
17.06	3.74E-02
17.08	5.34E-02
17.1	-1.13E-02
17.12	-3.12E-02
17.14	-2.70E-02
17.16	-3.27E-02
17.18	-1.62E-02
17.2	-5.10E-03
17.22	8.97E-03
17.24	1.63E-03
17.26	-4.49E-03
17.28	-1.56E-02
17.3	-2.35E-02
17.32	-1.82E-02
17.34	-1.54E-02
17.36	-9.28E-03
17.38	-3.87E-03
17.4	2.65E-03
17.42	5.81E-03
17.44	-4.08E-04
17.46	-5.91E-03
17.48	-1.24E-02
17.5	-7.14E-03
17.52	2.25E-02
17.54	4.69E-02
17.56	8.21E-02
17.58	8.47E-02
17.6	4.71E-02
17.62	2.32E-02
17.64	-9.28E-03
17.66	-3.52E-02
17.68	-6.03E-02
17.7	-7.94E-02
17.72	-8.70E-02
17.74	-7.55E-02
17.76	-6.59E-02
17.78	-6.42E-02
17.8	-5.88E-02
17.82	-3.98E-02
17.84	-2.53E-02
17.86	-1.27E-02
17.88	-1.88E-02
17.9	-1.37E-02
17.92	-2.86E-03
17.94	1.91E-02
17.96	1.71E-02
17.98	3.77E-03
18	-7.04E-03
18.02	-8.26E-03
18.04	8.16E-04
18.06	3.77E-03
18.08	1.21E-02
18.1	1.78E-02
18.12	2.50E-02
18.14	3.09E-02
18.16	3.74E-02
18.18	4.23E-02
18.2	3.98E-02
18.22	3.68E-02
18.24	3.41E-02
18.26	2.65E-02
18.28	1.44E-02
18.3	2.24E-03
18.32	-1.04E-02
18.34	-1.92E-02
18.36	-7.44E-03
18.38	5.91E-03
18.4	2.89E-02
18.42	3.07E-02
18.44	1.51E-02
18.46	3.37E-03
18.48	-1.76E-02
18.5	-2.48E-02
18.52	-2.30E-02
18.54	-2.10E-02
18.56	-1.49E-02
18.58	-5.10E-04
18.6	1.37E-02
18.62	2.81E-02
18.64	4.39E-02
18.66	4.94E-02
18.68	5.57E-02
18.7	5.87E-02
18.72	6.53E-02
18.74	5.13E-02
18.76	2.35E-02
18.78	8.16E-04
18.8	-2.86E-02
18.82	-5.44E-02
18.84	-8.29E-02
18.86	-9.60E-02
18.88	-7.76E-02
18.9	-6.41E-02
18.92	-3.69E-02
18.94	-7.24E-03
18.96	5.71E-03
18.98	4.08E-03
19	7.04E-03
19.02	5.61E-03
19.04	7.24E-03
19.06	-8.16E-03
19.08	-9.28E-03
19.1	-1.05E-02
19.12	-2.63E-02
19.14	-3.71E-02
19.16	-4.90E-02
19.18	-5.55E-02
19.2	-3.23E-02
19.22	-9.59E-03
19.24	5.10E-04
19.26	-6.32E-03
19.28	-1.09E-02
19.3	-2.17E-02
19.32	-5.81E-03
19.34	5.81E-03
19.36	2.04E-02
19.38	3.17E-02
19.4	4.51E-02
19.42	4.59E-02
19.44	5.13E-02
19.46	5.47E-02
19.48	4.69E-02
19.5	3.45E-02
19.52	2.37E-02
19.54	8.26E-03
19.56	-5.51E-03
19.58	-2.06E-02
19.6	-3.24E-02
19.62	-4.57E-02
19.64	-5.78E-02
19.66	-6.65E-02
19.68	-5.34E-02
19.7	-4.22E-02
19.72	-2.56E-02
19.74	-8.87E-03
19.76	1.09E-02
19.78	3.05E-02
19.8	4.91E-02
19.82	6.84E-02
19.84	7.29E-02
19.86	4.99E-02
19.88	3.78E-02
19.9	1.68E-02
19.92	-5.00E-03
19.94	-2.57E-02
19.96	-5.41E-02
19.98	-6.65E-02
20	-4.41E-02
20.02	-3.14E-02
20.04	-9.59E-03
20.06	5.20E-03
20.08	2.47E-02
20.1	3.99E-02
20.12	5.62E-02
20.14	4.20E-02
20.16	2.67E-02
20.18	5.91E-03
20.2	-1.39E-02
20.22	-2.93E-02
20.24	-3.23E-02
20.26	-2.62E-02
20.28	-1.49E-02
20.3	-7.14E-04
20.32	1.78E-02
20.34	4.06E-02
20.36	5.76E-02
20.38	7.36E-02
20.4	8.28E-02
20.42	7.99E-02
20.44	8.60E-02
20.46	6.93E-02
20.48	5.21E-02
20.5	3.47E-02
20.52	1.50E-02
20.54	-3.37E-03
20.56	-2.32E-02
20.58	-4.18E-02
20.6	-5.91E-02
20.62	-3.94E-02
20.64	-4.62E-02
20.66	-5.82E-02
20.68	-6.81E-02
20.7	-8.06E-02
20.72	-9.67E-02
20.74	-9.30E-02
20.76	-6.46E-02
20.78	-2.67E-02
20.8	2.44E-02
20.82	8.64E-02
20.84	9.31E-02
20.86	7.49E-02
20.88	6.27E-02
20.9	3.70E-02
20.92	1.54E-02
20.94	-1.20E-02
20.96	-3.25E-02
20.98	-2.21E-02
21	-1.69E-02
21.02	-5.20E-03
21.04	-8.77E-03
21.06	-1.01E-02
21.08	-1.67E-02
21.1	-2.86E-03
21.12	1.79E-02
21.14	3.94E-02
21.16	4.72E-02
21.18	3.69E-02
21.2	2.90E-02
21.22	1.63E-02
21.24	1.53E-03
21.26	-1.48E-02
21.28	-3.06E-02
21.3	-4.75E-02
21.32	-5.89E-02
21.34	-5.13E-02
21.36	-4.62E-02
21.38	-3.74E-02
21.4	-2.78E-02
21.42	-2.22E-02
21.44	-3.52E-02
21.46	-3.73E-02
21.48	-4.82E-02
21.5	-5.01E-02
21.52	-3.05E-02
21.54	-1.14E-02
21.56	8.26E-03
21.58	3.14E-02
21.6	2.16E-02
21.62	2.55E-03
21.64	-1.41E-02
21.66	-3.87E-02
21.68	-4.68E-02
21.7	-3.46E-02
21.72	-2.50E-02
21.74	-8.06E-03
21.76	7.55E-03
21.78	2.28E-02
21.8	3.45E-02
21.82	4.21E-02
21.84	2.90E-02
21.86	2.75E-02
21.88	1.93E-02
21.9	1.36E-02
21.92	6.83E-03
21.94	2.04E-04
21.96	-9.59E-03
21.98	-1.83E-02
22	-2.80E-02
22.02	-3.65E-02
22.04	-2.83E-02
22.06	-1.66E-02
22.08	-5.51E-03
22.1	9.69E-03
22.12	1.69E-02
22.14	2.05E-02
22.16	3.08E-02
22.18	3.77E-02
22.2	4.63E-02
22.22	3.61E-02
22.24	2.21E-02
22.26	7.44E-03
22.28	-6.73E-03
22.3	5.30E-03
22.32	1.70E-02
22.34	2.99E-02
22.36	4.86E-02
22.38	3.42E-02
22.4	1.02E-04
22.42	-1.37E-02
22.44	-3.86E-02
22.46	-6.71E-02
22.48	-6.86E-02
22.5	-3.35E-02
22.52	-1.68E-02
22.54	1.51E-02
22.56	4.36E-02
22.58	7.25E-02
22.6	5.29E-02
22.62	3.63E-02
22.64	5.20E-03
22.66	-4.45E-02
22.68	-5.24E-02
22.7	-4.78E-02
22.72	-4.10E-02
22.74	-2.27E-02
22.76	-1.09E-02
22.78	3.67E-03
22.8	1.60E-02
22.82	2.82E-02
22.84	1.93E-02
22.86	1.18E-02
22.88	2.04E-04
22.9	-1.11E-02
22.92	-2.46E-02
22.94	-3.47E-02
22.96	-4.86E-02
22.98	-3.93E-02
23	-2.00E-02
23.02	-8.67E-03
23.04	8.67E-03
23.06	2.07E-02
23.08	3.61E-02
23.1	4.24E-02
23.12	3.54E-02
23.14	2.72E-02
23.16	1.42E-02
23.18	9.18E-04
23.2	-1.34E-02
23.22	-2.99E-02
23.24	-3.24E-02
23.26	-2.02E-02
23.28	-1.42E-02
23.3	-3.47E-03
23.32	6.53E-03
23.34	8.06E-03
23.36	-1.12E-03
23.38	5.40E-03
23.4	1.18E-02
23.42	1.99E-02
23.44	1.90E-02
23.46	1.42E-02
23.48	1.74E-02
23.5	2.12E-02
23.52	1.49E-02
23.54	8.67E-03
23.56	1.33E-03
23.58	-6.73E-03
23.6	-1.48E-02
23.62	-2.34E-02
23.64	-3.19E-02
23.66	-4.09E-02
23.68	-4.88E-02
23.7	-6.00E-02
23.72	-6.89E-02
23.74	-5.59E-02
23.76	-4.21E-02
23.78	-2.11E-02
23.8	-5.10E-04
23.82	2.24E-02
23.84	4.68E-02
23.86	6.93E-02
23.88	9.51E-02
23.9	9.43E-02
23.92	8.13E-02
23.94	6.60E-02
23.96	3.78E-02
23.98	1.56E-02
24	-1.46E-02
24.02	-2.96E-02
24.04	-1.63E-03
24.06	2.48E-02
24.08	4.94E-02
24.1	7.42E-02
24.12	4.46E-02
24.14	1.55E-02
24.16	-1.92E-02
24.18	-5.18E-02
24.2	-8.46E-02
24.22	-7.82E-02
24.24	-6.30E-02
24.26	-4.77E-02
24.28	-2.68E-02
24.3	2.35E-03
24.32	3.92E-02
24.34	7.28E-02
24.36	1.01E-01
24.38	6.97E-02
24.4	-1.83E-02
